text,text_clean,tokens,label,source,topic_id,topic_label,topic_score
"How is it possible that 7 people ordered 6 bottles of wine and 6 huge bruschetta boards and their check is only $130?? \n\nI have no idea, it must have been a rip in the space/time continuum. That's the most obvious answer to me, anyway.\n\nIf you haven't eaten at a Postino's, I mean seriously, what are you waiting for? An invitiation? Well if that's it.. then here. I cordially invite you to dine at Postino's.\n\nThe service leaves a little something to be desired- like a server pouring my wine. All they did was open the bottle and then set it back on the table for us to pour out ourselves. We even opened one of the two bottles of Prosecco we ordered. To me, that's absolutely ridiculous. This is a wine bar, if I wanted to serve myself, I would go to Total Wine and take that shiz home with me. \n\nBut whatever, it was still a blast and the bruschetta were delicious. I will definitely come back. Many times.","how is it possible that 7 people ordered 6 bottles of wine and 6 huge bruschetta boards and their check is only 130?? nni have no idea, it must have been a rip in the spacetime continuum. that's the most obvious answer to me, anyway.nnif you haven't eaten at a postino's, i mean seriously, what are you waiting for? an invitiation? well if that's it.. then here. i cordially invite you to dine at postino's.nnthe service leaves a little something to be desired like a server pouring my wine. all they did was open the bottle and then set it back on the table for us to pour out ourselves. we even opened one of the two bottles of prosecco we ordered. to me, that's absolutely ridiculous. this is a wine bar, if i wanted to serve myself, i would go to total wine and take that shiz home with me. nnbut whatever, it was still a blast and the bruschetta were delicious. i will definitely come back. many times.",possible people order bottle wine huge bruschetta board check nni idea rip spacetime continuum obvious answer eat postino mean seriously wait invitiation cordially invite dine service leave little desire like server pour wine open bottle set table pour open bottle prosecco order absolutely ridiculous wine bar want serve total wine shiz home nnbut blast bruschetta delicious definitely come time,1,huggingface_baseline,1,Food Quality & Taste,0.07007746448138466
I went with three other people and none of us liked it. The food was bland. The server didn't clear the table quickly enough and it was hard to get a drink refill. I would def not return!,i went with three other people and none of us liked it. the food was bland. the server didn't clear the table quickly enough and it was hard to get a drink refill. i would def not return!,go people like food bland server clear table quickly hard drink refill def return,0,huggingface_baseline,1,Food Quality & Taste,0.04648541874383177
"We ordered a Bobbie and a Turkey sandwich. The place was dirty and the bread was dry and old. The Bobbie is the sandwich I really wanted to try, and it was awful. The inside of it was kinda frosty too. The turkey sandwich had dry bread too. I gave them 2 stars because the boys working there were nice. Maybe this location is different than the rest? I will never go back!","we ordered a bobbie and a turkey sandwich. the place was dirty and the bread was dry and old. the bobbie is the sandwich i really wanted to try, and it was awful. the inside of it was kinda frosty too. the turkey sandwich had dry bread too. i gave them 2 stars because the boys working there were nice. maybe this location is different than the rest? i will never go back!",order bobbie turkey sandwich place dirty bread dry old bobbie sandwich want try awful inside kinda frosty turkey sandwich dry bread give star boy work nice maybe location different rest,0,huggingface_baseline,1,Food Quality & Taste,0.0562954212593109
"I love that all of the coffee here is fair trade and organic! This is a friendly neighborhood coffee shop which is often filled with families and lots of little kids. They also serve some breakfast type foods including bagels and cereal as well as somewhat fancier lunches. I've had better cappuccinos elsewhere, but they're acceptable here. Unfortunately, the WiFi is rather hit and miss -- sometimes it works and sometimes it doesn't, but at least it's free.","i love that all of the coffee here is fair trade and organic! this is a friendly neighborhood coffee shop which is often filled with families and lots of little kids. they also serve some breakfast type foods including bagels and cereal as well as somewhat fancier lunches. i've had better cappuccinos elsewhere, but they're acceptable here. unfortunately, the wifi is rather hit and miss sometimes it works and sometimes it doesn't, but at least it's free.",love coffee fair trade organic friendly neighborhood coffee shop fill family lot little kid serve breakfast type food include bagel cereal somewhat fancy lunch well cappuccino acceptable unfortunately wifi hit miss work free,1,huggingface_baseline,1,Food Quality & Taste,0.05598659848760032
"Oh Sardella's how I love you. This is the only pizza we ever eat. The crust, sauce and cheese are a perfect  harmony. We always get delivery and when the pizza arrives it's always fresh,hot and gooey. The Gold Fever wings are awesome a honey mustard with a kick. Honey BBQ is great too. It is a little on the pricey side though..for delivery of a large pepperoni, xtra cheese and 20 wings its about $30. They do charge a small delivery fee, I think it's $2.50. If you don't want to cook, order Sardella's.","oh sardella's how i love you. this is the only pizza we ever eat. the crust, sauce and cheese are a perfect harmony. we always get delivery and when the pizza arrives it's always fresh,hot and gooey. the gold fever wings are awesome a honey mustard with a kick. honey bbq is great too. it is a little on the pricey side though..for delivery of a large pepperoni, xtra cheese and 20 wings its about 30. they do charge a small delivery fee, i think it's 2.50. if you don't want to cook, order sardella's.",oh sardella love pizza eat crust sauce cheese perfect harmony delivery pizza arrive fresh hot gooey gold fever wing awesome honey mustard kick honey bbq great little pricey delivery large pepperoni xtra cheese wing charge small delivery fee think want cook order sardella,1,huggingface_baseline,1,Food Quality & Taste,0.04880197016855658
I would have to say this pizzeria is closest to nyc pizza you can get in this part of town.  Nice big thin slices and relativity cheap.  But I sure do miss the real nyc pizza though.,i would have to say this pizzeria is closest to nyc pizza you can get in this part of town. nice big thin slices and relativity cheap. but i sure do miss the real nyc pizza though.,pizzeria close nyc pizza town nice big thin slice relativity cheap sure miss real nyc pizza,1,huggingface_baseline,5,Value & Price,0.04888310448583763
"This review is based off of 2 experiences. My 1st experience was about 2 months ago. I came here because they sent  a coupon in the mail to my house. I called & they were able to take me right then. The I'd probably rate the massage about a 7.5 on a scale from 1-10. It was really bizzare because the lady who was massaging me kept leaving the room for about 5 minutes at a time which made me pretty anxious. She did this probably 4 or 5 times throughout the whole massage. I finally fell asleep towards the end of my massage so I must have gotten relaxed at some point but after the nap daze faded away I didn't notice enough of a different in the way my body felt to want to come back again. I explored a few other foot spas & had even less enjoyable experiences so I decided to give this place another shot....\n\n2nd chance. I have a busy day so I make sure to be in their parking lot 5 minutes before they open so I can get seen right away. Their hours say they open @ 10 every day. So @ 10:03 I decide to call them. The girl answers & says \""""Oh, we open @ 10:30 today\"""" I responded with \""""Your hours say you open at 10 everyday\"""". She comes back with \""""Well we had stuff to today\"""". Well, I guess I won't be coming back here any more. I can deal with a slightly decent bizzarley awkward massage, but when you have no respect for other people time or work ethic towards your own business, I have no desire to give you my $$.","this review is based off of 2 experiences. my 1st experience was about 2 months ago. i came here because they sent a coupon in the mail to my house. i called they were able to take me right then. the i'd probably rate the massage about a 7.5 on a scale from 110. it was really bizzare because the lady who was massaging me kept leaving the room for about 5 minutes at a time which made me pretty anxious. she did this probably 4 or 5 times throughout the whole massage. i finally fell asleep towards the end of my massage so i must have gotten relaxed at some point but after the nap daze faded away i didn't notice enough of a different in the way my body felt to want to come back again. i explored a few other foot spas had even less enjoyable experiences so i decided to give this place another shot....nn2nd chance. i have a busy day so i make sure to be in their parking lot 5 minutes before they open so i can get seen right away. their hours say they open 10 every day. so 1003 i decide to call them. the girl answers says oh, we open 1030 today i responded with your hours say you open at 10 everyday. she comes back with well we had stuff to today. well, i guess i won't be coming back here any more. i can deal with a slightly decent bizzarley awkward massage, but when you have no respect for other people time or work ethic towards your own business, i have no desire to give you my .",review base experience experience month ago come send coupon mail house call able right probably rate massage scale bizzare lady massage keep leave room minute time pretty anxious probably time massage finally fall asleep end massage get relaxed point nap daze fade away notice different way body feel want come explore foot spa enjoyable experience decide place shot chance busy day sure parking lot minute open see right away hour open day decide girl answer say oh open today respond hour open everyday come stuff today guess will come deal slightly decent bizzarley awkward massage respect people time work ethic business desire,0,huggingface_baseline,1,Food Quality & Taste,0.09312362624812875
Roaches everywhere! Dead and alive! We got out of the restaurant even before we could place an order.,roaches everywhere! dead and alive! we got out of the restaurant even before we could place an order.,roach dead alive get restaurant place order,0,huggingface_baseline,1,Food Quality & Taste,0.016447496295289674
"Food is the same found at any Chili's; however the service was seriously lacking.  We waited 20 minutes for our food to arrive and my wife got her salad at the same time as the main entree...poor form.  In addition, we order kid's meals at the beginning of our order; which come with a drink, but the drinks were not delivered until the main meal and they were 2/3 of the way full AND each time the waitress got refills on these (two other times), they were always delivered 2/3 of the way full...I thought it really strange why the waitress did not take the extra initiative to fill the drinks the entire way on a dinky little child size cup.\n\nAnd to make matters worse, the entire electronic pay processing devices were not working and our only form of payment was a Chili's gift card; which could not be read.  As a result, we had to wait \""""10\"""" minutes to pay the check; while the manager calls and gets verification of funds and so forth and so forth.  It wasn't a great visit in terms of time and waiting.  Hopefully this Chili's gets their act together for the future, because your customers will not want to come back otherwise.\n\nOh and by the way...you can forget the parking, because there is none!  I spent 10 minutes going from business to business looking for a place to park (i.e. Travelodge, Polo Towers, etc.) and there is absolutely not a single place to park for free).  We just drove to our hotel (the Cosmopolitan) and walked over.","food is the same found at any chili's however the service was seriously lacking. we waited 20 minutes for our food to arrive and my wife got her salad at the same time as the main entree...poor form. in addition, we order kid's meals at the beginning of our order which come with a drink, but the drinks were not delivered until the main meal and they were 23 of the way full and each time the waitress got refills on these two other times, they were always delivered 23 of the way full...i thought it really strange why the waitress did not take the extra initiative to fill the drinks the entire way on a dinky little child size cup.nnand to make matters worse, the entire electronic pay processing devices were not working and our only form of payment was a chili's gift card which could not be read. as a result, we had to wait 10 minutes to pay the check while the manager calls and gets verification of funds and so forth and so forth. it wasn't a great visit in terms of time and waiting. hopefully this chili's gets their act together for the future, because your customers will not want to come back otherwise.nnoh and by the way...you can forget the parking, because there is none! i spent 10 minutes going from business to business looking for a place to park i.e. travelodge, polo towers, etc. and there is absolutely not a single place to park for free. we just drove to our hotel the cosmopolitan and walked over.",food find chili service seriously lack wait minute food arrive wife get salad time main entree poor form addition order kid meal beginning order come drink drink deliver main meal way time waitress get refill time deliver way think strange waitress extra initiative fill drink entire way dinky little child size matter bad entire electronic pay processing device work form payment chili gift card read result wait minute pay check manager call get verification fund forth forth great visit term time wait hopefully chili get act future customer want come way forget parking spend minute go business business look place park travelodge polo tower etc absolutely single place park free drive hotel cosmopolitan walk,0,huggingface_baseline,1,Food Quality & Taste,0.08367929659291999
"Nothing positive to say about this place. Absolutely awful. We ordered three plates at lunch. Shredded beef tacos: no beef, no taste of what beef there was, no salsa and no guacamole. Worse yet, taco shells were factory shells and cold to the touch. Carnitas plate ok, roast pork fatty, with minimal spice and taste. One tortilla came with such an expensive plate, request another? pay for another tortilla. By the way, order a soda, your refill will be charged too. Garlic shrimp plate for third meal, shrimp without flavor and presented with dry unflavored rice, and beans on both plates appeared old. Surroundings? took 35 minutes to get to this hole in the wall restaurant in the middle of no where. interior dark, seats old, lumpy and seat backs loose and tight to table. Not sure if table top was cleaned lately, as interior too dark to tell really. Service? not really, no joy here. $65.00 meal for three persons at lunch? with one bottled beer and a house margarita, unbelievably bad. Don't have the heart to tell my friend who recommended this dive about our experience. Can you imagine, any real Mexican restaurant would not have a Carne Asada plate on the menu? Unbelievable. Truly, two tacos at Jack-in-the-Box for .99 have more meat and taste then what we experienced today. Stomach upset on the way home, had to pull over . . . .","nothing positive to say about this place. absolutely awful. we ordered three plates at lunch. shredded beef tacos no beef, no taste of what beef there was, no salsa and no guacamole. worse yet, taco shells were factory shells and cold to the touch. carnitas plate ok, roast pork fatty, with minimal spice and taste. one tortilla came with such an expensive plate, request another? pay for another tortilla. by the way, order a soda, your refill will be charged too. garlic shrimp plate for third meal, shrimp without flavor and presented with dry unflavored rice, and beans on both plates appeared old. surroundings? took 35 minutes to get to this hole in the wall restaurant in the middle of no where. interior dark, seats old, lumpy and seat backs loose and tight to table. not sure if table top was cleaned lately, as interior too dark to tell really. service? not really, no joy here. 65.00 meal for three persons at lunch? with one bottled beer and a house margarita, unbelievably bad. don't have the heart to tell my friend who recommended this dive about our experience. can you imagine, any real mexican restaurant would not have a carne asada plate on the menu? unbelievable. truly, two tacos at jackinthebox for .99 have more meat and taste then what we experienced today. stomach upset on the way home, had to pull over . . . .",positive place absolutely awful order plate lunch shred beef taco beef taste beef salsa guacamole bad taco shell factory shell cold touch carnita plate ok roast pork fatty minimal spice taste tortilla come expensive plate request pay tortilla way order soda refill charge garlic shrimp plate meal shrimp flavor present dry unflavored rice bean plate appear old surrounding take minute hole wall restaurant middle interior dark seat old lumpy seat back loose tight table sure table clean lately interior dark tell service joy meal person lunch bottled beer house margarita unbelievably bad heart tell friend recommend dive experience imagine real mexican restaurant carne asada plate menu unbelievable truly taco jackinthebox meat taste experience today stomach upset way home pull,0,huggingface_baseline,1,Food Quality & Taste,0.08833986108030548
"This is my favorite place to eat alone on the strip.  I have gone here quite a few times on my own and always sit at the bar and meet interesting people, grab a drink, and have an appetizer for my meal.  I like the \""""rough cut tuna nachos\"""" but last night I decided to try something else.  I was looking at the \""""green chile crostini salad with anchovies and ricotta\"""" but the bartender recommended other things.  I ended up getting the grilled octopus salad with smoked paprika, shallots and lime.  It was divine, 2 whole tentacles, and reminded me of grilled octopus in NYC.  I also had a cactus pear margarita and it was great.  The bread basket was great too mmm!!!  \n\nI also sit next to some awesome people.  Once, a ticket broker for boxing matches.  Then, a couple who told me about Vegas Uncorked and led me to go to the Grand Tasting last year (and they paid for my meal).  Last night, a law professor in town for a conference.\n\nMesa is a great place with delicious food, a great atmosphere, and interesting people.","this is my favorite place to eat alone on the strip. i have gone here quite a few times on my own and always sit at the bar and meet interesting people, grab a drink, and have an appetizer for my meal. i like the rough cut tuna nachos but last night i decided to try something else. i was looking at the green chile crostini salad with anchovies and ricotta but the bartender recommended other things. i ended up getting the grilled octopus salad with smoked paprika, shallots and lime. it was divine, 2 whole tentacles, and reminded me of grilled octopus in nyc. i also had a cactus pear margarita and it was great. the bread basket was great too mmm!!! nni also sit next to some awesome people. once, a ticket broker for boxing matches. then, a couple who told me about vegas uncorked and led me to go to the grand tasting last year and they paid for my meal. last night, a law professor in town for a conference.nnmesa is a great place with delicious food, a great atmosphere, and interesting people.",favorite place eat strip go time sit bar meet interesting people grab drink appetizer meal like rough cut tuna nachos night decide try look green chile crostini salad anchovy ricotta bartender recommend thing end get grill octopus salad smoke paprika shallot lime divine tentacle remind grill octopus nyc cactus pear margarita great bread basket great mmm nni sit awesome people ticket broker boxing match couple tell vegas uncorked lead grand tasting year pay meal night law professor town great place delicious food great atmosphere interesting people,1,huggingface_baseline,1,Food Quality & Taste,0.06580220946041955
"Fresh, colorful and very tasty. Their lunch special is an amazing deal! Upon arrival we received a nice plate of small egg rolls and a delightful soup. We tried both the yellow and green curries, hot and mild respectively. The veggies were fresh; the portions were generous; and the sauces were right on. We also learned that they have another location in Central Phoenix called Thai'd Up near us that we will certainly try next.","fresh, colorful and very tasty. their lunch special is an amazing deal! upon arrival we received a nice plate of small egg rolls and a delightful soup. we tried both the yellow and green curries, hot and mild respectively. the veggies were fresh the portions were generous and the sauces were right on. we also learned that they have another location in central phoenix called thai'd up near us that we will certainly try next.",fresh colorful tasty lunch special amazing deal arrival receive nice plate small egg roll delightful soup try yellow green curry hot mild respectively veggie fresh portion generous sauce right learn location central phoenix call near certainly try,1,huggingface_baseline,1,Food Quality & Taste,0.05781991331009667
The best BBQ I have ever had!! My husband is a rib lover and said he has never had ribs like these... not to mention they have great staff!! Chelsea our waitress was great never had to ask for a refill!! Thanks!!,the best bbq i have ever had!! my husband is a rib lover and said he has never had ribs like these... not to mention they have great staff!! chelsea our waitress was great never had to ask for a refill!! thanks!!,good bbq husband rib lover say rib like mention great staff chelsea waitress great ask refill thank,1,huggingface_baseline,5,Value & Price,0.11842968140985671
"I like this theatre because it's usually just me and the hubby!  It's like we've rented the whole place to ourselves.  The only thing I don't like is having to walk -- or run, if you're me -- through the nasty smoky casino.  However, the theatre itself is clean and comfy and quiet, especially if you can wait a couple of weeks to see the latest new release.","i like this theatre because it's usually just me and the hubby! it's like we've rented the whole place to ourselves. the only thing i don't like is having to walk or run, if you're me through the nasty smoky casino. however, the theatre itself is clean and comfy and quiet, especially if you can wait a couple of weeks to see the latest new release.",like theatre usually hubby like rent place thing like have walk run nasty smoky casino theatre clean comfy quiet especially wait couple week late new release,1,huggingface_baseline,1,Food Quality & Taste,0.044362157006805965
They Are Open SWEEEEEET!  I had a Heath Bar Blizzard it was the BOMB!  I will frequent this place.  AWESOME!,they are open sweeeeeet! i had a heath bar blizzard it was the bomb! i will frequent this place. awesome!,open sweeeeeet heath bar blizzard bomb frequent place awesome,1,huggingface_baseline,1,Food Quality & Taste,0.024661117095844075
Love this place. I definitely think we get more bang for our buck during hh than date night but I love that they have different options during the week for deals. My favorite is the pesto pizza but I could live off their fries with aolie! \n\nOnly downside is their options of mixed drinks. I've gotten three different martinis off their menu before and they aren't worth the price. Now I know just to get a glass of wine or their sangria is pretty good. Highly recommended!,love this place. i definitely think we get more bang for our buck during hh than date night but i love that they have different options during the week for deals. my favorite is the pesto pizza but i could live off their fries with aolie! nnonly downside is their options of mixed drinks. i've gotten three different martinis off their menu before and they aren't worth the price. now i know just to get a glass of wine or their sangria is pretty good. highly recommended!,love place definitely think bang buck hh date night love different option week deal favorite pesto pizza live fry aolie nnonly downside option mixed drink get different martini menu worth price know glass wine sangria pretty good highly recommend,1,huggingface_baseline,1,Food Quality & Taste,0.05966909090644564
"I always love coming to this place, every time I am in vegas. The drinks from this place will hit the spot! They will give you a pretty good buzz if thats what your looking for. \n\nthey have extra shots for $1, my friend got of ever clear and that was the strongest shot ever! The big stick and bellini are yummy here :) Can't wait to come back to get a refill in my cup!","i always love coming to this place, every time i am in vegas. the drinks from this place will hit the spot! they will give you a pretty good buzz if thats what your looking for. nnthey have extra shots for 1, my friend got of ever clear and that was the strongest shot ever! the big stick and bellini are yummy here can't wait to come back to get a refill in my cup!",love come place time vegas drink place hit spot pretty good buzz s look nnthey extra shot friend get clear strong shot big stick bellini yummy wait come refill cup,1,huggingface_baseline,1,Food Quality & Taste,0.06335843823941086
"Over a week for horrible customer service...\n\n\nCustomer since 2007, not anymore\n\n\nI basically wrote them off after talking my dad and family into ordering from them one night instead of Papa John's.\n\nFresh ingredients and real food right?\n\nBut after they delivered it, the pizza I ordered for dad was soggy and undercooked. \n(which is alway the worst when you build a place up, finally get others to try it, and get burned!)\n\n2 weeks ago for Father's Day, I was spending time with my dad and asked him what he wanted to do for dinner, he asked for Z's.\n\nI tried to persuade elsewhere, but he just wanted to relax at home.\n\nSo I called up and placed an order, then ran to pick it up.\n\nWhen I left with it, they forgot to put the 2 slices of pizza in the bag (I looked in it and thought everything was there)\n\nGet home, realize they are missing so give them a call.\n\n\nme-\""""Hey this is Steve, I was just there, you guys forgot my 2 slices of pizza\""""\n\n\n\""""ya, they are sitting right here\""""\n\n\n.....\n\n\n.....\n\n\n\nme- \""""okkkkkk, well what do you guys do in situations like this....\""""\n\n\n\""""they are sitting right here\""""\n\n\n.............\n\n\nme- \"""" Ok....well we just sat down to eat, and I'm not running back up there right now, so in situations like this, what do you guys do to make this right, have the delivery driver drop them off or just refund me for them?\""""\n\n\n\n\""""I will add a 5 dollar credit to your account that you can use next time\""""\n\n\n\nme- \""""uhhh I think the 2 pieces cost more than 5 bucks, so can you just refund my card back the right amount\""""\n\n\nAt this point I was already DONE with this place, who forgets food then doesn't offer to make it right, THEN lowballs you on a credit?? If you are going to offer me a different amount, At LEAST offer me MORE than what I paid for not LESS!\n\nINSANE\n\n\n\n\""""ok I just did the refund\""""\n\n\nme- \""""thanks man\""""\n\nthat's it, no apology, nothing. He also sounded like he wasn't on point, and after the way he handled it AND originally forgetting my food I was worried about the refund.\n\n\nI kept an eye on my credit card account, and 3 business days later, still no refund, so I called back up to find out whats going on.\n\nHe never did it.\n\n\nWednesday:\n\nafter 20 mins on the phone, I am told that the owner will have to call me back to investigate this and issue a refund. Odd that NO ONE there can handle this or refund my money\n\n\n\nFriday:\n\nStill no refund and no call from the owner, so I call AGAIN and explain it all over for the 2nd time. I was told the owner would have to call me and let me know.\n\nlater that day he does, is nice on the phone, says sorry, and that he can't refund me back on my credit card, that I will have to swing by to pick up the refund\n\nonce he is done, I explain how disappointed I am and how I waited almost 1 week and had to call 3 times for a refund, after not getting my food, getting a lowball credit offer, and being told I would get a refund and NOT, and that I now have to drive back up there to collect my refund. He has nothing to add but \""""sorry\"""" and he is \""""trying to make things better there because there has been some customer service problems\""""\n\n\n\n\n------\n\n\nWell earlier tonight I was riding by, so decided I would grab it (a tank of gas in my bike) so went in and asked for it\n\nopen up the envelope, thinking mmmmmmaybe they will throw something in there, like a free pizza coupon to make it right, but nope\n\n6 bucks and 1 penny\n\n\nIf they had thrown a coupon in, I was already mentally ready to ask for the manager and give it back. I don't want their food, or anything FREE, and that it's the principle. \n\nand I thought it would be BOSS to do, give it back :D\n\n\nbut would had scored points in my book for the effort\n\n\nbut NOPE\n\nall of that, calling them 3 times, all just so I can drive back up there to get my money back\n\n\nso heads up\n\nthis is how they treat customers who have gone there for years, who's orders get forgotten, and takes them almost a week just to give a refund\n\n\nas a business owner, and former manager in the food industry, that isn't how you take care of your customers\n\n\nsuch a shame, love supporting local businesses and had recommended them to quite a few people before\n\n\nso if you are thinking about hitting this one, I HIGHLY recommend you look east, 2 buildings over, Pino's- http://www.yelp.com/biz/pinos-pizza-al-centro-phoenix , and try them out\n\nAMAZING customer service, friendly, helpful, and waaaaay better food\n\nseriously, you can see I gave them a 5 star almost 1 year ago, that's where I've been going for pizza since","over a week for horrible customer service...nnncustomer since 2007, not anymorennni basically wrote them off after talking my dad and family into ordering from them one night instead of papa john's.nnfresh ingredients and real food right?nnbut after they delivered it, the pizza i ordered for dad was soggy and undercooked. nwhich is alway the worst when you build a place up, finally get others to try it, and get burned!nn2 weeks ago for father's day, i was spending time with my dad and asked him what he wanted to do for dinner, he asked for z's.nni tried to persuade elsewhere, but he just wanted to relax at home.nnso i called up and placed an order, then ran to pick it up.nnwhen i left with it, they forgot to put the 2 slices of pizza in the bag i looked in it and thought everything was therennget home, realize they are missing so give them a call.nnnmehey this is steve, i was just there, you guys forgot my 2 slices of pizzannnya, they are sitting right herennn.....nnn.....nnnnme okkkkkk, well what do you guys do in situations like this....nnnthey are sitting right herennn.............nnnme ok....well we just sat down to eat, and i'm not running back up there right now, so in situations like this, what do you guys do to make this right, have the delivery driver drop them off or just refund me for them?nnnni will add a 5 dollar credit to your account that you can use next timennnnme uhhh i think the 2 pieces cost more than 5 bucks, so can you just refund my card back the right amountnnnat this point i was already done with this place, who forgets food then doesn't offer to make it right, then lowballs you on a credit?? if you are going to offer me a different amount, at least offer me more than what i paid for not less!nninsanennnnok i just did the refundnnnme thanks mannnthat's it, no apology, nothing. he also sounded like he wasn't on point, and after the way he handled it and originally forgetting my food i was worried about the refund.nnni kept an eye on my credit card account, and 3 business days later, still no refund, so i called back up to find out whats going on.nnhe never did it.nnnwednesdaynnafter 20 mins on the phone, i am told that the owner will have to call me back to investigate this and issue a refund. odd that no one there can handle this or refund my moneynnnnfridaynnstill no refund and no call from the owner, so i call again and explain it all over for the 2nd time. i was told the owner would have to call me and let me know.nnlater that day he does, is nice on the phone, says sorry, and that he can't refund me back on my credit card, that i will have to swing by to pick up the refundnnonce he is done, i explain how disappointed i am and how i waited almost 1 week and had to call 3 times for a refund, after not getting my food, getting a lowball credit offer, and being told i would get a refund and not, and that i now have to drive back up there to collect my refund. he has nothing to add but sorry and he is trying to make things better there because there has been some customer service problemsnnnnnnnnwell earlier tonight i was riding by, so decided i would grab it a tank of gas in my bike so went in and asked for itnnopen up the envelope, thinking mmmmmmaybe they will throw something in there, like a free pizza coupon to make it right, but nopenn6 bucks and 1 pennynnnif they had thrown a coupon in, i was already mentally ready to ask for the manager and give it back. i don't want their food, or anything free, and that it's the principle. nnand i thought it would be boss to do, give it back dnnnbut would had scored points in my book for the effortnnnbut nopennall of that, calling them 3 times, all just so i can drive back up there to get my money backnnnso heads upnnthis is how they treat customers who have gone there for years, who's orders get forgotten, and takes them almost a week just to give a refundnnnas a business owner, and former manager in the food industry, that isn't how you take care of your customersnnnsuch a shame, love supporting local businesses and had recommended them to quite a few people beforennnso if you are thinking about hitting this one, i highly recommend you look east, 2 buildings over, pino's , and try them outnnamazing customer service, friendly, helpful, and waaaaay better foodnnseriously, you can see i gave them a 5 star almost 1 year ago, that's where i've been going for pizza since",week horrible customer service nnncustomer anymorennni basically write talk dad family order night instead papa ingredient real food deliver pizza order dad soggy undercooked nwhich alway bad build place finally try week ago father day spend time dad ask want dinner ask try persuade want relax call place order run pick leave forget slice pizza bag look think therennget home realize miss steve guy forget slice pizzannnya sit right herennn nnn nnnnme okkkkkk guy situation like nnnthey sit right herennn nnnme ok sit eat run right situation like guy right delivery driver drop refund add dollar credit account use timennnnme uhhh think piece cost buck refund card right amountnnnat point place forget food offer right lowball credit go offer different offer pay refundnnnme thank mannnthat apology sound like point way handle originally forget food worried keep eye credit card account business day later refund call find s go min phone tell owner investigate issue refund odd handle refund moneynnnnfridaynnstill refund owner explain time tell owner let day nice phone say sorry refund credit card swing pick refundnnonce explain disappointed wait week time refund get food get lowball credit offer tell refund drive collect refund add sorry try thing well customer service problemsnnnnnnnnwell early tonight ride decide grab tank gas bike go ask itnnopen envelope think mmmmmmaybe throw like free pizza coupon right buck pennynnnif throw coupon mentally ready ask manager want food free principle nnand think boss dnnnbut score point book effortnnnbut nopennall call time drive money backnnnso head upnnthis treat customer go year order forget take week refundnnna business owner manager food industry care customersnnnsuch shame love support local business recommend people beforennnso think hit highly recommend look east building pino try outnnamaze customer service friendly helpful waaaaay well foodnnseriously give star year ago go pizza,0,huggingface_baseline,1,Food Quality & Taste,0.11850587168375303
"My recently turned-vegan husband and I tried out LH a few weeks ago.  He had the lemongrass \""""chicken\"""" thing and I had \""""beef\"""" and broccoli as recommended by other Yelpers.  Neither was spectacularly tasty or memorable.  In fact, the more we thought on it, the less we liked it.  I think the issue with the dishes we ordered was that they were made with meat analogs and were trying too hard to taste like their real meat counterparts.  I suppose this is part of the Supreme Master's plan to convert meat-loving customers into happy vegans, but honestly, my husband and I already are accustomed to eating vegan food.  We're okay with stuff that looks like compost or doesn't have TVP in it.  Really!  So, skip the fakey meat and just cook good food -- not frozen propaganda nuggets.\n\nI also had the Happy Go Lucky drink and the Golden Rolls.  Those were the best parts of my meal, but we agreed that we'd probably not make the drive back over anytime soon.","my recently turnedvegan husband and i tried out lh a few weeks ago. he had the lemongrass chicken thing and i had beef and broccoli as recommended by other yelpers. neither was spectacularly tasty or memorable. in fact, the more we thought on it, the less we liked it. i think the issue with the dishes we ordered was that they were made with meat analogs and were trying too hard to taste like their real meat counterparts. i suppose this is part of the supreme master's plan to convert meatloving customers into happy vegans, but honestly, my husband and i already are accustomed to eating vegan food. we're okay with stuff that looks like compost or doesn't have tvp in it. really! so, skip the fakey meat and just cook good food not frozen propaganda nuggets.nni also had the happy go lucky drink and the golden rolls. those were the best parts of my meal, but we agreed that we'd probably not make the drive back over anytime soon.",recently turnedvegan husband try lh week ago lemongrass chicken thing beef broccoli recommend yelper spectacularly tasty memorable fact think like think issue dish order meat analog try hard taste like real meat counterpart suppose supreme master plan convert meatlove customer happy vegan honestly husband accustom eat vegan food okay stuff look like compost tvp skip fakey meat cook good food frozen propaganda happy lucky drink golden roll good part meal agree probably drive anytime soon,0,huggingface_baseline,1,Food Quality & Taste,0.07324285212648501
